hhid,eligible_members,formal_savers,informal_savers,savings_responses,savings_answered,savings_target,bank_access_count,mobile_money_access_count,assisted_banking_count,any_bank_access,any_mobile_money_access,any_assisted_banking,household_size,members_with_age,head_indiv,head_sex_code,head_age,state_code,lga_code,zone_code,urban_rural_code,state_name,working_age_members,members_any_work,members_income_activity,members_helped_income_activity,reported_main_job_earnings,total_reported_main_job_earnings,employment_rate,digital_age10_members,mobile_access_count,internet_access_count,any_mobile_access,any_internet_access,asset_items_listed,asset_types_owned,total_units_owned,total_current_asset_value,income_source_types_listed,income_source_types_received,total_reported_income_sources
269025,6,0,0,6,6,0,2,2,0,1,1,0,6.0,6.0,1.0,2.0,65.0,26.0,2608.0,1.0,2.0,Niger,7,2,0,0,1,20000.0,0.2857142857142857,6,2,1,1,1,42,15,26.0,724200.0,7,0,0.0
269026,5,1,1,5,5,1,2,2,2,1,1,1,9.0,9.0,1.0,1.0,43.0,26.0,2608.0,1.0,2.0,Niger,9,7,0,0,4,600000.0,0.7777777777777778,7,5,1,1,1,42,12,22.0,252600.0,7,0,0.0
269027,3,1,2,3,3,1,0,0,1,0,0,1,7.0,7.0,1.0,1.0,35.0,26.0,2608.0,1.0,2.0,Niger,7,6,0,0,0,0.0,0.8571428571428571,6,2,0,1,0,42,4,9.0,13500.0,7,0,0.0
269028,4,0,0,4,4,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,53.0,26.0,2608.0,1.0,2.0,Niger,4,4,0,0,2,43500.0,1.0,4,4,0,1,0,42,6,10.0,174300.0,7,0,0.0
269030,5,0,0,5,5,0,0,3,0,0,1,0,8.0,8.0,1.0,1.0,47.0,26.0,2608.0,1.0,2.0,Niger,8,6,1,0,4,47000.0,0.75,7,4,0,1,0,42,4,15.0,13200.0,7,0,0.0
269031,6,0,0,6,6,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,51.0,26.0,2608.0,1.0,2.0,Niger,7,3,0,0,0,0.0,0.42857142857142855,7,7,4,1,1,42,8,23.0,237650.0,7,0,0.0
269033,4,0,0,4,4,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,51.0,26.0,2608.0,1.0,2.0,Niger,6,1,0,0,0,0.0,0.16666666666666666,5,5,0,1,0,42,6,10.0,128700.0,7,0,0.0
269034,2,0,0,2,2,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,43.0,26.0,2608.0,1.0,2.0,Niger,5,2,0,0,2,340000.0,0.4,3,1,0,1,0,42,3,9.0,54500.0,7,0,0.0
269035,7,0,0,7,7,0,0,0,0,0,0,0,7.0,7.0,102.0,1.0,23.0,26.0,2608.0,1.0,2.0,Niger,7,3,0,0,2,3000.0,0.42857142857142855,7,2,0,1,0,42,4,20.0,160300.0,7,0,0.0
269036,2,2,2,2,2,1,2,2,1,1,1,1,4.0,4.0,1.0,1.0,44.0,26.0,2608.0,1.0,2.0,Niger,4,2,0,0,2,90000.0,0.5,3,3,2,1,1,42,14,19.0,490750.0,7,0,0.0
269037,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,21.0,26.0,2609.0,1.0,2.0,Niger,1,0,1,0,0,0.0,0.0,1,1,0,1,0,42,3,3.0,17000.0,7,0,0.0
269038,2,0,0,2,2,0,0,0,0,0,0,0,8.0,8.0,1.0,1.0,43.0,26.0,2609.0,1.0,2.0,Niger,6,1,0,0,0,0.0,0.16666666666666666,4,4,0,1,0,42,5,10.0,84100.0,7,0,0.0
269039,2,0,0,2,2,0,2,2,1,1,1,1,3.0,3.0,1.0,1.0,38.0,26.0,2609.0,1.0,2.0,Niger,3,1,0,0,1,200000.0,0.3333333333333333,2,2,2,1,1,42,9,16.0,281500.0,7,0,0.0
269040,5,1,0,5,5,1,2,0,0,1,0,0,7.0,7.0,1.0,1.0,50.0,26.0,2609.0,1.0,2.0,Niger,7,5,0,0,1,15000.0,0.7142857142857143,7,2,0,1,0,42,12,31.0,367000.0,7,0,0.0
269041,1,0,0,1,1,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,52.0,26.0,2609.0,1.0,2.0,Niger,2,1,0,0,2,70000.0,0.5,2,0,0,0,0,42,2,3.0,15400.0,7,0,0.0
269042,3,2,2,3,3,1,2,0,1,1,0,1,6.0,6.0,1.0,1.0,33.0,26.0,2609.0,1.0,2.0,Niger,7,7,0,0,1,25000.0,1.0,5,2,0,1,0,42,7,16.0,176500.0,7,1,120000.0
269043,3,2,0,3,3,1,2,0,0,1,0,0,9.0,9.0,1.0,1.0,49.0,26.0,2609.0,1.0,2.0,Niger,8,3,0,0,3,46000.0,0.375,5,2,0,1,0,42,4,11.0,245000.0,7,0,0.0
269044,2,1,0,2,2,1,1,1,0,1,1,0,5.0,5.0,1.0,1.0,33.0,26.0,2609.0,1.0,2.0,Niger,3,1,0,0,0,0.0,0.3333333333333333,2,2,2,1,1,42,3,7.0,59000.0,7,0,0.0
269046,5,0,0,5,5,0,1,1,0,1,1,0,5.0,5.0,1.0,1.0,34.0,26.0,2609.0,1.0,2.0,Niger,5,3,0,0,1,250000.0,0.6,5,3,0,1,0,42,4,14.0,189300.0,7,0,0.0
269047,2,0,1,2,2,1,0,0,0,0,0,0,4.0,4.0,1.0,1.0,35.0,26.0,2609.0,1.0,2.0,Niger,4,0,1,0,0,0.0,0.0,2,1,0,1,0,42,2,6.0,5400.0,7,0,0.0
269049,7,1,1,7,7,1,3,3,3,1,1,1,17.0,17.0,1.0,1.0,67.0,26.0,2615.0,1.0,2.0,Niger,16,6,0,0,2,600000.0,0.375,10,6,2,1,1,42,10,27.0,221500.0,7,0,0.0
269050,5,0,3,5,5,1,0,0,0,0,0,0,12.0,12.0,1.0,1.0,54.0,26.0,2615.0,1.0,2.0,Niger,10,5,0,0,0,0.0,0.5,9,6,0,1,0,42,7,17.0,110100.0,7,0,0.0
269051,2,1,0,2,2,1,0,2,0,0,1,0,4.0,4.0,1.0,1.0,30.0,26.0,2615.0,1.0,2.0,Niger,2,2,0,0,2,93000.0,1.0,2,2,1,1,1,42,5,9.0,153600.0,7,0,0.0
269052,2,0,0,2,2,0,0,0,0,0,0,0,2.0,2.0,4.0,1.0,54.0,26.0,2615.0,1.0,2.0,Niger,3,1,0,0,1,12000.0,0.3333333333333333,2,2,0,1,0,42,5,8.0,81510.0,7,0,0.0
269053,3,0,1,3,3,1,0,1,1,0,1,1,10.0,10.0,1.0,1.0,42.0,26.0,2615.0,1.0,2.0,Niger,8,6,0,0,2,55000.0,0.75,5,4,0,1,0,42,6,17.0,39700.0,7,0,0.0
269054,2,0,0,2,2,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,35.0,26.0,2615.0,1.0,2.0,Niger,5,1,0,0,1,8000.0,0.2,4,4,0,1,0,42,2,6.0,46100.0,7,0,0.0
269055,6,0,0,6,6,0,2,2,2,1,1,1,11.0,11.0,1.0,1.0,47.0,26.0,2615.0,1.0,2.0,Niger,10,5,0,0,2,365000.0,0.5,9,4,1,1,1,42,6,13.0,142200.0,7,0,0.0
269056,4,1,1,4,4,1,1,1,1,1,1,1,11.0,11.0,1.0,1.0,45.0,26.0,2615.0,1.0,2.0,Niger,9,8,0,0,1,150000.0,0.8888888888888888,6,6,1,1,1,42,9,28.0,109000.0,7,0,0.0
269059,5,0,0,5,5,0,0,0,0,0,0,0,10.0,10.0,1.0,1.0,55.0,26.0,2615.0,1.0,2.0,Niger,9,4,0,0,4,915000.0,0.4444444444444444,9,4,0,1,0,42,3,13.0,25400.0,7,0,0.0
269060,2,0,0,2,2,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,35.0,26.0,2615.0,1.0,2.0,Niger,3,2,0,0,2,25000.0,0.6666666666666666,2,2,0,1,0,42,7,11.0,180550.0,7,0,0.0
269061,2,0,1,2,2,1,1,1,1,1,1,1,2.0,2.0,1.0,1.0,32.0,26.0,2616.0,1.0,2.0,Niger,2,2,0,0,1,200000.0,1.0,2,1,0,1,0,42,3,4.0,277800.0,7,0,0.0
269062,8,0,8,8,8,1,0,1,1,0,1,1,9.0,9.0,1.0,1.0,73.0,26.0,2616.0,1.0,2.0,Niger,9,7,0,0,1,40000.0,0.7777777777777778,9,4,0,1,0,42,4,11.0,40300.0,7,0,0.0
269063,2,0,0,2,2,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,43.0,26.0,2616.0,1.0,2.0,Niger,4,4,0,0,2,640000.0,1.0,4,0,0,0,0,42,3,6.0,21900.0,7,0,0.0
269064,2,0,2,2,2,1,0,1,1,0,1,1,5.0,5.0,1.0,1.0,40.0,26.0,2616.0,1.0,2.0,Niger,5,4,0,0,1,120000.0,0.8,5,5,0,1,0,42,8,13.0,111500.0,7,0,0.0
269066,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,34.0,26.0,2616.0,1.0,2.0,Niger,3,2,0,0,1,215000.0,0.6666666666666666,2,0,0,0,0,42,6,11.0,138420.0,7,0,0.0
269067,7,1,3,7,7,1,0,1,2,0,1,1,7.0,7.0,1.0,1.0,53.0,26.0,2616.0,1.0,2.0,Niger,7,5,0,0,0,0.0,0.7142857142857143,7,5,0,1,0,42,7,20.0,115600.0,7,1,7000.0
269068,3,0,0,3,3,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,82.0,26.0,2616.0,1.0,2.0,Niger,3,3,0,0,0,0.0,1.0,3,0,0,0,0,42,3,12.0,25500.0,7,0,0.0
269069,4,0,0,4,4,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,48.0,26.0,2616.0,1.0,2.0,Niger,5,1,0,0,0,0.0,0.2,5,5,0,1,0,42,4,11.0,134850.0,7,0,0.0
269070,3,0,0,3,3,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,38.0,26.0,2616.0,1.0,2.0,Niger,5,2,0,0,0,0.0,0.4,5,5,0,1,0,42,6,13.0,141050.0,7,1,300000.0
269071,4,0,0,4,4,0,0,0,0,0,0,0,4.0,4.0,2.0,2.0,44.0,26.0,2616.0,1.0,2.0,Niger,4,4,0,0,4,1190000.0,1.0,4,2,0,1,0,42,2,6.0,46400.0,7,0,0.0
269073,2,0,0,2,2,0,1,0,0,1,0,0,2.0,2.0,1.0,1.0,59.0,26.0,2624.0,1.0,2.0,Niger,2,1,0,0,1,0.0,0.5,2,2,0,1,0,42,2,6.0,1700.0,7,1,70000.0
269074,2,2,1,2,2,1,2,2,0,1,1,0,5.0,5.0,1.0,1.0,50.0,31.0,3105.0,1.0,2.0,Plateau,5,2,0,0,2,50000.0,0.4,3,2,2,1,1,42,9,15.0,141500.0,7,1,490000.0
269075,2,1,1,2,2,1,1,1,1,1,1,1,5.0,5.0,1.0,1.0,32.0,26.0,2624.0,1.0,2.0,Niger,4,2,0,0,2,393000.0,0.5,2,2,2,1,1,42,11,18.0,278800.0,7,0,0.0
269076,4,0,0,4,4,0,1,1,0,1,1,0,8.0,8.0,1.0,1.0,42.0,26.0,2624.0,1.0,2.0,Niger,8,2,0,0,2,15000.0,0.25,6,2,0,1,0,42,9,22.0,279000.0,7,0,0.0
269077,1,0,0,1,1,0,0,1,0,0,1,0,1.0,1.0,2.0,1.0,19.0,26.0,2624.0,1.0,2.0,Niger,1,1,0,0,1,50000.0,1.0,1,1,0,1,0,42,6,6.0,31200.0,7,0,0.0
269079,3,0,0,3,3,0,2,0,1,1,0,1,4.0,4.0,1.0,1.0,34.0,26.0,2624.0,1.0,2.0,Niger,3,2,0,0,2,14500.0,0.6666666666666666,3,3,0,1,0,42,14,19.0,284300.0,7,0,0.0
269081,4,3,2,4,4,1,3,2,2,1,1,1,4.0,4.0,1.0,1.0,68.0,26.0,2624.0,1.0,2.0,Niger,4,2,0,0,2,48000.0,0.5,4,4,2,1,1,42,8,12.0,79500.0,7,0,0.0
269082,3,0,1,3,3,1,1,1,0,1,1,0,3.0,3.0,1.0,2.0,38.0,22.0,2212.0,1.0,2.0,Kogi,3,1,0,0,1,20000.0,0.3333333333333333,3,2,2,1,1,42,6,6.0,82000.0,7,0,0.0
269083,7,2,0,7,7,1,3,4,3,1,1,1,8.0,8.0,1.0,1.0,61.0,26.0,2624.0,1.0,2.0,Niger,8,1,0,0,1,15000.0,0.125,8,5,3,1,1,42,11,22.0,404800.0,7,0,0.0
269084,4,2,3,4,4,1,2,3,1,1,1,1,8.0,8.0,1.0,1.0,40.0,26.0,2624.0,1.0,2.0,Niger,8,3,0,0,3,52000.0,0.375,6,5,4,1,1,42,12,21.0,265100.0,7,0,0.0
269085,5,0,0,5,5,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,50.0,26.0,2620.0,1.0,2.0,Niger,6,2,0,0,2,480000.0,0.3333333333333333,6,3,0,1,0,42,4,9.0,149300.0,7,0,0.0
269086,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,40.0,26.0,2620.0,1.0,2.0,Niger,3,2,0,0,0,0.0,0.6666666666666666,3,3,0,1,0,42,3,6.0,52350.0,7,0,0.0
269087,4,0,0,4,4,0,0,0,0,0,0,0,9.0,9.0,1.0,1.0,40.0,26.0,2620.0,1.0,2.0,Niger,9,3,0,0,3,360000.0,0.3333333333333333,6,3,0,1,0,42,4,7.0,107700.0,7,0,0.0
269088,3,0,0,3,3,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,33.0,26.0,2620.0,1.0,2.0,Niger,4,4,0,0,4,123000.0,1.0,4,4,0,1,0,42,3,5.0,23800.0,7,0,0.0
269089,4,0,2,4,4,1,0,3,2,0,1,1,9.0,9.0,1.0,1.0,44.0,26.0,2620.0,1.0,2.0,Niger,9,7,0,0,0,0.0,0.7777777777777778,6,5,0,1,0,42,4,5.0,40500.0,7,0,0.0
269090,3,0,0,3,3,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,38.0,26.0,2620.0,1.0,2.0,Niger,4,2,0,0,1,10000.0,0.5,4,4,0,1,0,42,4,7.0,50950.0,7,0,0.0
269092,3,0,0,3,3,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,46.0,26.0,2620.0,1.0,2.0,Niger,4,3,0,0,1,280000.0,0.75,4,1,0,1,0,42,4,11.0,30500.0,7,0,0.0
269093,4,0,1,4,4,1,0,0,0,0,0,0,11.0,11.0,1.0,1.0,42.0,26.0,2620.0,1.0,2.0,Niger,9,2,0,0,1,370000.0,0.2222222222222222,6,4,0,1,0,42,3,8.0,188400.0,7,0,0.0
269094,2,0,0,2,2,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,58.0,26.0,2620.0,1.0,2.0,Niger,2,2,0,0,2,18000.0,1.0,2,0,0,0,0,42,3,5.0,65800.0,7,0,0.0
269095,2,1,2,2,2,1,0,2,0,0,1,0,5.0,5.0,1.0,1.0,40.0,26.0,2620.0,1.0,2.0,Niger,5,5,0,0,3,105000.0,1.0,4,4,0,1,0,42,6,11.0,121000.0,7,0,0.0
269096,5,1,1,5,5,1,1,1,1,1,1,1,7.0,7.0,1.0,1.0,45.0,26.0,2602.0,1.0,2.0,Niger,6,1,0,0,1,300000.0,0.16666666666666666,6,2,1,1,1,42,8,15.0,236800.0,7,0,0.0
269097,2,0,0,2,2,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,32.0,26.0,2602.0,1.0,2.0,Niger,5,1,0,0,1,30000.0,0.2,3,1,0,1,0,42,7,16.0,216400.0,7,0,0.0
269098,4,0,0,4,4,0,0,0,0,0,0,0,8.0,8.0,1.0,1.0,35.0,26.0,2602.0,1.0,2.0,Niger,7,2,0,0,2,35000.0,0.2857142857142857,5,2,0,1,0,42,7,14.0,607800.0,7,0,0.0
269099,3,0,2,3,3,1,0,1,1,0,1,1,4.0,4.0,1.0,1.0,43.0,26.0,2602.0,1.0,2.0,Niger,4,1,0,0,1,15000.0,0.25,3,3,0,1,0,42,7,10.0,126200.0,7,0,0.0
269100,2,0,2,2,2,1,0,0,0,0,0,0,2.0,2.0,1.0,1.0,35.0,26.0,2602.0,1.0,2.0,Niger,2,1,1,0,1,5000.0,0.5,2,2,0,1,0,42,10,18.0,180400.0,7,0,0.0
269101,4,0,0,4,4,0,0,0,0,0,0,0,8.0,8.0,1.0,1.0,39.0,26.0,2602.0,1.0,2.0,Niger,6,4,0,0,1,380000.0,0.6666666666666666,4,3,0,1,0,42,3,13.0,25300.0,7,0,0.0
269102,2,0,0,2,2,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,38.0,26.0,2602.0,1.0,2.0,Niger,5,1,0,0,1,700000.0,0.2,4,0,0,0,0,42,4,13.0,26300.0,7,0,0.0
269104,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,35.0,26.0,2602.0,1.0,2.0,Niger,3,1,0,0,1,380000.0,0.3333333333333333,2,2,0,1,0,42,3,6.0,50400.0,7,0,0.0
269105,3,0,0,3,3,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,35.0,26.0,2602.0,1.0,2.0,Niger,3,1,0,0,0,0.0,0.3333333333333333,3,3,0,1,0,42,6,38.0,75600.0,7,0,0.0
269106,3,0,0,3,3,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,84.0,26.0,2602.0,1.0,2.0,Niger,5,1,0,0,1,13000.0,0.2,4,4,0,1,0,42,5,15.0,66060.0,7,0,0.0
270001,3,1,1,3,3,1,2,2,1,1,1,1,5.0,5.0,1.0,1.0,43.0,27.0,2701.0,6.0,1.0,Ogun,5,2,0,0,2,47500.0,0.4,4,2,0,1,0,42,8,10.0,141000.0,7,0,0.0
270002,2,1,1,2,2,1,2,2,1,1,1,1,4.0,4.0,1.0,1.0,63.0,27.0,2701.0,6.0,1.0,Ogun,4,2,0,0,2,35000.0,0.5,3,2,2,1,1,42,14,22.0,1599500.0,7,2,55000.0
270003,3,2,0,3,3,1,3,2,0,1,1,0,3.0,3.0,1.0,1.0,65.0,27.0,2701.0,6.0,1.0,Ogun,3,2,0,0,2,21000.0,0.6666666666666666,3,3,1,1,1,42,12,19.0,184000.0,7,0,0.0
270004,1,0,0,1,1,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,74.0,27.0,2701.0,6.0,1.0,Ogun,1,1,0,0,1,150000.0,1.0,1,1,0,1,0,42,15,20.0,235000.0,7,0,0.0
270005,4,0,2,4,4,1,1,0,0,1,0,0,6.0,6.0,1.0,1.0,49.0,27.0,2701.0,6.0,1.0,Ogun,5,2,0,0,2,12000.0,0.4,5,3,1,1,1,42,10,18.0,237500.0,7,0,0.0
270006,4,0,0,4,4,0,1,0,0,1,0,0,6.0,6.0,1.0,2.0,68.0,27.0,2701.0,6.0,1.0,Ogun,6,1,0,0,1,150000.0,0.16666666666666666,6,6,0,1,0,42,15,29.0,192000.0,7,0,0.0
270007,2,2,1,2,2,1,2,2,2,1,1,1,4.0,4.0,7.0,1.0,46.0,27.0,2701.0,6.0,1.0,Ogun,4,0,2,0,2,170000.0,0.0,3,2,2,1,1,42,8,13.0,429000.0,7,0,0.0
270008,4,0,0,4,4,0,3,3,0,1,1,0,5.0,5.0,1.0,1.0,51.0,27.0,2701.0,6.0,1.0,Ogun,5,1,0,0,1,25000.0,0.2,4,3,1,1,1,42,11,21.0,199000.0,7,0,0.0
270009,5,0,1,5,5,1,3,3,3,1,1,1,5.0,5.0,1.0,1.0,52.0,27.0,2701.0,6.0,1.0,Ogun,5,0,2,0,2,230000.0,0.0,5,3,2,1,1,42,13,22.0,1946500.0,7,0,0.0
270010,2,0,2,2,2,1,1,2,1,1,1,1,6.0,6.0,1.0,1.0,39.0,27.0,2701.0,6.0,1.0,Ogun,5,1,1,0,2,16000.0,0.2,4,2,1,1,1,42,7,10.0,104000.0,7,0,0.0
270023,2,0,0,2,2,0,1,0,1,1,0,1,5.0,5.0,1.0,1.0,37.0,27.0,2715.0,6.0,2.0,Ogun,4,2,0,0,2,90000.0,0.5,2,1,0,1,0,42,2,3.0,6500.0,7,0,0.0
270024,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,67.0,27.0,2715.0,6.0,2.0,Ogun,3,1,0,0,0,0.0,0.3333333333333333,2,1,0,1,0,42,4,9.0,30000.0,7,2,35000.0
270025,1,0,0,1,1,0,0,0,1,0,0,1,1.0,1.0,5.0,1.0,27.0,27.0,2702.0,6.0,2.0,Ogun,1,1,0,0,1,20000.0,1.0,1,1,0,1,0,42,3,3.0,14500.0,7,0,0.0
270028,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,78.0,27.0,2715.0,6.0,2.0,Ogun,1,1,0,0,1,150000.0,1.0,1,0,0,0,0,42,7,14.0,83000.0,7,1,5000.0
270029,1,0,0,1,1,0,0,1,0,0,1,0,1.0,1.0,1.0,2.0,80.0,27.0,2707.0,6.0,1.0,Ogun,1,1,0,0,1,5000.0,1.0,1,1,0,1,0,42,6,7.0,68000.0,7,1,25000.0
270030,1,0,0,1,1,0,0,1,0,0,1,0,1.0,1.0,1.0,1.0,71.0,27.0,2715.0,6.0,2.0,Ogun,1,1,0,0,1,100000.0,1.0,1,1,0,1,0,42,4,11.0,42500.0,7,0,0.0
270041,3,2,0,3,3,1,2,1,0,1,1,0,4.0,4.0,1701.0,1.0,45.0,27.0,2712.0,6.0,2.0,Ogun,4,2,0,0,1,10000.0,0.5,3,3,3,1,1,42,13,25.0,229000.0,7,0,0.0
270044,2,0,0,2,2,0,1,1,1,1,1,1,2.0,2.0,2.0,2.0,70.0,27.0,2712.0,6.0,2.0,Ogun,2,1,0,0,1,10000.0,0.5,2,2,0,1,0,42,7,15.0,68400.0,7,2,35000.0
270045,2,2,1,2,2,1,2,2,1,1,1,1,3.0,3.0,1.0,1.0,68.0,27.0,2712.0,6.0,2.0,Ogun,3,1,1,0,2,5500.0,0.3333333333333333,2,2,0,1,0,42,13,17.0,1756000.0,7,0,0.0
270046,5,0,0,5,5,0,3,3,4,1,1,1,5.0,5.0,301.0,1.0,53.0,27.0,2703.0,6.0,1.0,Ogun,5,3,0,0,3,27500.0,0.6,5,4,2,1,1,42,8,9.0,123500.0,7,0,0.0
270047,2,2,2,2,2,1,1,2,0,1,1,0,8.0,8.0,1.0,1.0,50.0,27.0,2712.0,6.0,2.0,Ogun,7,2,0,0,2,220000.0,0.2857142857142857,4,2,0,1,0,42,6,8.0,366500.0,7,0,0.0
270049,7,3,0,7,7,1,6,0,0,1,0,0,7.0,7.0,1.0,1.0,67.0,10.0,1010.0,5.0,1.0,Delta,7,5,0,0,5,211000.0,0.7142857142857143,7,7,5,1,1,42,18,39.0,1046500.0,7,0,0.0
270051,2,1,0,2,2,1,1,0,0,1,0,0,1.0,1.0,1.0,1.0,62.0,27.0,2711.0,6.0,1.0,Ogun,2,1,0,0,1,60000.0,0.5,2,2,0,1,0,42,7,8.0,101500.0,7,0,0.0
270052,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,37.0,27.0,2711.0,6.0,1.0,Ogun,1,0,0,0,0,0.0,0.0,1,0,0,0,0,42,2,2.0,9200.0,7,1,30000.0
270053,5,1,1,5,5,1,1,5,0,1,1,0,6.0,6.0,1.0,1.0,61.0,27.0,2711.0,6.0,1.0,Ogun,6,1,1,0,2,3100.0,0.16666666666666666,6,3,2,1,1,42,15,25.0,571000.0,7,1,3500.0
270054,3,0,0,3,3,0,2,2,1,1,1,1,5.0,5.0,1.0,1.0,55.0,27.0,2711.0,6.0,1.0,Ogun,5,2,0,0,2,40000.0,0.4,5,3,0,1,0,42,13,21.0,450500.0,7,0,0.0
270055,3,1,0,3,3,1,1,3,3,1,1,1,5.0,5.0,1.0,1.0,42.0,27.0,2711.0,6.0,1.0,Ogun,5,2,0,0,2,6500.0,0.4,4,4,1,1,1,42,12,15.0,273000.0,7,0,0.0
270056,3,2,1,3,3,1,2,3,3,1,1,1,4.0,4.0,1.0,1.0,66.0,27.0,2711.0,6.0,1.0,Ogun,4,2,0,0,2,55000.0,0.5,3,3,1,1,1,42,16,20.0,204000.0,7,0,0.0
270057,4,1,0,4,4,1,2,4,0,1,1,0,5.0,5.0,2.0,2.0,51.0,27.0,2711.0,6.0,1.0,Ogun,5,4,0,0,4,54000.0,0.8,4,4,4,1,1,42,18,37.0,114000.0,7,0,0.0
270059,4,1,1,4,4,1,1,4,0,1,1,0,4.0,4.0,1.0,2.0,80.0,27.0,2711.0,6.0,1.0,Ogun,6,1,0,0,1,4500.0,0.16666666666666666,5,2,1,1,1,42,8,21.0,162500.0,7,0,0.0
270061,1,0,0,1,1,0,1,1,0,1,1,0,1.0,1.0,8.0,1.0,21.0,27.0,2703.0,6.0,1.0,Ogun,1,1,0,0,1,250000.0,1.0,1,1,1,1,1,42,21,31.0,590000.0,7,0,0.0
270062,3,3,2,3,3,1,3,1,2,1,1,1,4.0,4.0,1.0,1.0,40.0,10.0,1015.0,5.0,1.0,Delta,3,2,0,0,2,265000.0,0.6666666666666666,3,3,3,1,1,42,18,27.0,278600.0,7,1,45000.0
270063,2,0,0,2,2,0,1,1,0,1,1,0,2.0,2.0,2.0,2.0,40.0,27.0,2703.0,6.0,1.0,Ogun,2,1,0,0,1,35000.0,0.5,2,2,1,1,1,42,6,7.0,45000.0,7,0,0.0
270064,4,0,0,4,4,0,2,1,2,1,1,1,4.0,4.0,1.0,1.0,58.0,27.0,2703.0,6.0,2.0,Ogun,4,2,0,0,2,30000.0,0.5,4,3,0,1,0,42,7,10.0,96000.0,7,1,50000.0
270065,2,1,1,2,2,1,2,2,2,1,1,1,2.0,2.0,9.0,1.0,58.0,27.0,2703.0,6.0,1.0,Ogun,2,1,1,0,2,152000.0,0.5,2,2,1,1,1,42,6,7.0,75000.0,7,0,0.0
270066,2,0,0,2,2,0,1,1,0,1,1,0,2.0,2.0,1.0,2.0,66.0,27.0,2703.0,6.0,1.0,Ogun,2,2,0,0,2,205000.0,1.0,2,1,1,1,1,42,15,23.0,780000.0,7,0,0.0
270067,2,0,0,2,2,0,2,2,0,1,1,0,5.0,5.0,1.0,1.0,38.0,27.0,2703.0,6.0,1.0,Ogun,4,2,0,0,2,300000.0,0.5,2,2,1,1,1,42,14,23.0,395000.0,7,0,0.0
270068,3,0,1,3,3,1,1,1,0,1,1,0,5.0,5.0,2.0,2.0,35.0,27.0,2703.0,6.0,1.0,Ogun,5,1,0,0,1,60000.0,0.2,5,5,0,1,0,42,15,25.0,270500.0,7,1,500.0
270069,3,2,1,3,3,1,1,3,1,1,1,1,6.0,6.0,1.0,1.0,47.0,27.0,2703.0,6.0,1.0,Ogun,6,2,0,0,2,70000.0,0.3333333333333333,4,2,0,1,0,42,7,9.0,82000.0,7,0,0.0
270070,4,0,0,4,4,0,2,1,0,1,1,0,4.0,4.0,1.0,1.0,55.0,27.0,2703.0,6.0,1.0,Ogun,4,2,0,0,2,13000.0,0.5,4,3,0,1,0,42,7,12.0,56000.0,7,0,0.0
270091,6,3,0,6,6,1,6,6,1,1,1,1,8.0,8.0,1.0,1.0,65.0,27.0,2703.0,6.0,1.0,Ogun,7,3,0,0,3,62000.0,0.42857142857142855,6,6,6,1,1,42,12,26.0,1081500.0,7,0,0.0
270092,1,0,0,1,1,0,0,1,0,0,1,0,2.0,2.0,1.0,2.0,78.0,27.0,2703.0,6.0,1.0,Ogun,2,0,0,0,0,0.0,0.0,2,2,0,1,0,42,6,9.0,21000.0,7,0,0.0
270093,3,2,2,3,3,1,2,2,2,1,1,1,7.0,7.0,2.0,2.0,54.0,27.0,2703.0,6.0,1.0,Ogun,6,2,0,0,2,55000.0,0.3333333333333333,5,3,2,1,1,42,16,27.0,220500.0,7,1,20000.0
